time_start,time_end,geometry,satellite
2023-09-10,2023-09-10,"POLYGON ((-176.18571217339834 1.264771159900733, -177.4508465822708 1.5464677030234761, -177.81566185499588 -0.1115130291940864, -176.55062133459904 -0.3936787707111985, -175.28549121223705 -0.6756534943040691, -174.92086557691056 0.9824612121035957, -176.18571217339834 1.264771159900733))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-179.37622075217104 -13.074112439301514, -180.67701303106085 -12.785140118629254, -181.51929795703091 -16.333518841999588, -182.38871574522142 -19.8775021596592, -182.46806304490605 -20.194446143258638, -181.11389902723633 -20.49057624891791, -179.75437582941836 -20.77621554065875, -179.6808098419975 -20.458716904377003, -178.86900953878978 -16.909254684749975, -178.07227811539676 -13.356591282810585, -179.37622075217104 -13.074112439301514))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((175.18241946064512 -34.54352608338119, 173.64101651188625 -34.223469632403244, 172.50412902194313 -37.730267469063534, 171.2732636130904 -41.2256704064395, 169.92564180862175 -44.70761681298479, 168.7849620534003 -47.389090182715, 170.66434597104274 -47.755494776759384, 172.56978425601386 -48.09088597040608, 173.5318287589523 -45.387253387411896, 174.6802673753934 -41.881510475733734, 175.74223826433425 -38.366743128869764, 176.73572453666284 -34.84413696978683, 175.18241946064512 -34.54352608338119))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((168.86300773004012 -51.864451367785044, 166.82574033990375 -51.47469007740385, 166.3073246373456 -52.454620844746316, 168.38771162363992 -52.8509464582353, 170.50525052968146 -53.21036266081289, 170.93484278985707 -52.218529119040156, 168.86300773004012 -51.864451367785044))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-104.62817048238948 81.48089333637074, -104.50033842202569 82.78831326278542, -131.23338345101038 82.01393345873653, -144.874005709955 80.74733761903515, -140.35328226964944 79.68845596501524, -136.68498708415885 78.57883961228025, -125.08803237618203 79.58739457336289, -104.72217312051708 80.17385485403801, -104.62817048238948 81.48089333637074))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((-173.05542054008947 69.49791234080463, -176.48623081467397 70.04396231338953, -180.08126175806873 66.70479966903011, -182.88435730073058 63.311112951912676, -184.75990416487898 60.530790476197645, -182.25789733362885 60.12443269049567, -179.82104253587624 59.67221878378419, -177.53608796737876 62.38908296598673, -174.12942260314932 65.68261989998372, -169.8057632636664 68.8881305585222, -173.05542054008947 69.49791234080463))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((173.79299292009117 53.43647029341869, 171.6828028577352 53.79336725479147, 171.0600057137334 52.37941970524238, 173.10541019732312 52.030129552929985, 175.11696086157195 51.64610736223569, 175.8656493873386 53.043147963405104, 173.79299292009117 53.43647029341869))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((161.2925120029903 13.160018570652632, 159.99426935739982 13.441103968873028, 159.20540188136593 9.883077737204996, 159.10546586452756 9.429824303987285, 160.38600145517015 9.149093991215313, 161.66440850072317 8.86389923905864, 161.76755447743344 9.3169070632536, 162.5876115871571 12.872457218584815, 161.2925120029903 13.160018570652632))",Sentinel 2A
2023-09-10,2023-09-10,"POLYGON ((159.9549103370187 7.21746921755503, 158.68047002014637 7.49823933729379, 158.4103807552796 6.268093488508141, 159.6817332893207 5.987230306355935, 160.95171152273937 5.703457487020439, 161.22768649544477 6.933186926639711, 159.9549103370187 7.21746921755503))",Sentinel 2A
2023-09-10,2023-09-11,"POLYGON ((157.59652999557667 -3.4723992032105806, 156.3287824890767 -3.1891162130360122, 155.53330239227793 -6.745503852789435, 154.7245532200947 -10.299557169326036, 154.25538812458376 -12.32605322297383, 155.5537120744056 -12.614669384742758, 156.8550640251134 -12.897029467007277, 157.30412423738827 -10.868642492898772, 158.08606041734035 -7.312033636112415, 158.86507157547106 -3.753993251866145, 157.59652999557667 -3.4723992032105806))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((154.6492064585812 -16.538835076440172, 153.3267533674445 -16.24686740681613, 153.0817652469191 -17.259189191579537, 154.41161819995435 -17.55214409800913, 155.74589461289526 -17.836233643764622, 155.97578055916307 -16.822484338791273, 154.6492064585812 -16.538835076440172))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((153.76930164735546 -20.25002363146907, 152.41729215044813 -19.954171875179487, 151.5134506635863 -23.492795249103345, 150.5681934970405 -27.025250389285482, 149.57236372781708 -30.550525758896157, 148.5147957512784 -34.067469880834764, 147.38163397760218 -37.57473278905264, 146.15538644117999 -41.070681856441716, 145.03706008785315 -43.997174822288606, 146.80793613541738 -44.34815329027597, 148.59979037172516 -44.67153571929903, 149.55427783832215 -41.72557474994101, 150.6128524012921 -38.21043583923645, 151.60365576051586 -34.68750587006937, 152.5404668331358 -31.157753067016376, 153.4342304791857 -27.62201289406947, 154.29382074190255 -24.08103579146103, 155.12659009179302 -20.53552001280301, 153.76930164735546 -20.25002363146907))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((164.80237949490672 71.44034343800325, 161.0923010107057 72.03617902012971, 156.81338502720243 68.74414723638768, 153.5690493795072 65.38086802910071, 150.99798603189927 61.97109717287699, 148.88568505611624 58.5290885018313, 147.09807432609966 55.06355826872252, 145.54750495458202 51.580117591538645, 144.17441100161054 48.0825472758247, 142.93690523307433 44.573507279546796, 141.80470659848896 41.05494457853291, 140.75529363892915 37.52834982460127, 139.77151767439878 33.99491377561776, 138.84002508593917 30.45562964737129, 138.0784178589939 27.4313497727073, 139.49931612887121 27.143291037332467, 140.91245111814737 26.841063051003104, 141.75587770368026 29.857301081744424, 142.80004231815042 33.385054040765795, 143.9172467891785 36.90421822594239, 145.12434264798367 40.41317386852233, 146.44295680479507 43.90991499495637, 147.90137804094363 47.39187686120747, 149.5373634006216 50.85567524812406, 151.4024971788747 54.2966933570513, 153.5689337570166 57.70842946305649, 156.14038324800742 61.081404782415724, 159.2703415551612 64.40127889147769, 163.19305009365138 67.64545743590527, 168.27630969046612 70.77673207268722, 164.80237949490672 71.44034343800325))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((135.16162146943756 8.92774638131048, 133.88186009639222 9.20847475081329, 133.28212616516174 6.48028020667917, 134.55396474357616 6.1994370251726005, 135.82437930218722 5.915580472381072, 136.43930817434963 8.642663123876527, 135.16162146943756 8.92774638131048))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((133.5346456773982 1.5828412539575827, 132.26937049962592 1.8644582078598626, 131.48534967606503 -1.6940182397557177, 130.6941390615806 -5.251172221239663, 129.89151210260957 -8.806295008339728, 129.07295901469212 -12.358658789502897, 128.23353982481126 -15.907511017813455, 127.36770623974563 -19.45206527810793, 126.46908843332872 -22.9914871680552, 125.53022194549973 -26.52487552204769, 124.54219093067746 -30.05123498385492, 123.49415109065686 -33.56943707035332, 123.20183370057225 -34.50947809686316, 124.74855242662963 -34.83022561542306, 126.30736349601173 -35.13131715497641, 126.5646594971907 -34.1874970397711, 127.49475054899413 -30.656846764538024, 128.38316473124388 -27.120319913133347, 129.238530862311 -23.578657737642892, 130.06802084203716 -20.032553126326263, 130.87773381694188 -16.482671968482023, 131.67298430195453 -12.929667882913062, 132.45852867511988 -9.374192139263803, 133.23873428547844 -5.816900605879274, 134.0177333372943 -2.2584584163432493, 134.79956060571365 1.3004566463854528, 133.5346456773982 1.5828412539575827))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((157.32666929789346 77.75712950588918, 152.62251066521262 78.64309482144273, 143.12083858764097 75.73051136888715, 136.78315668461383 72.58306710344748, 132.27646011372153 69.30680232289384, 128.88804065989646 65.95343141282275, 126.22112723150926 62.55031615372908, 124.04232017381841 59.11303473722208, 122.2069398980196 55.65102332367329, 120.62107634825752 52.170306865358306, 119.22129980843398 48.67491502912472, 117.96324593702202 45.16766270004214, 116.81499829713778 41.65059548860676, 115.75291441034564 38.125268665432564, 114.75906530962646 34.592915364456935, 113.81954183445036 31.054556665586436, 112.92331534548804 27.511074336944233, 112.06145078137855 23.96325974584851, 111.22654909369427 20.41184702344983, 110.41234210114688 16.85753582880606, 109.61339003989308 13.301006777200277, 108.82484672307456 9.742932216110649, 108.04227786411641 6.1839832184315675, 107.26151222369927 2.624833785173964, 106.47849470569129 -0.9338344670243612, 105.6891675279688 -4.49132969843612, 104.98599736538554 -7.620514573678809, 106.26426901657061 -7.9059872762484, 107.54437956733021 -8.187587104428241, 108.2303093697089 -5.056710753263152, 109.00957230897458 -1.4981101275132345, 109.7925253588865 2.06081662575805, 110.58324574374815 5.619372238121039, 111.38598264337053 9.176839628612814, 112.20528955956334 12.732477410248183, 113.04617519061385 16.28551337966882, 113.91428617313198 19.83513502017567, 114.81612809461406 23.38047566862406, 115.75934986738935 26.920594531193643, 116.75311685704114 30.454448192540934, 117.8086118136394 33.980849720343805, 118.93972216136486 37.498410169200916, 120.16400290475295 41.00545387752825, 121.50405488594241 44.499894399417805, 122.98954217276336 47.979049527139345, 124.6601963661857 51.439361246021534, 126.57051891760517 54.87594879513262, 128.79708015665904 58.28189948765274, 131.45046589950095 61.64707436880206, 134.69519093170652 64.95603275706225, 138.78360137743442 68.18426978083897, 144.11354557795482 71.29111813359692, 151.32023147326498 74.2059948912722, 161.3815801377137 76.80230263647108, 157.32666929789346 77.75712950588918))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((105.81734320885582 -9.902842332189303, 104.53171035436148 -9.616145097365836, 104.2987312284016 -10.630467092677273, 105.58874452288768 -10.917846890560844, 106.88134470690784 -11.19983916392695, 107.10530636861226 -10.184666013842886, 105.81734320885582 -9.902842332189303))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((123.0023172950101 75.26937579660785, 118.65282846712861 76.00759901072068, 112.09504942016196 72.87594136871533, 107.45774396469031 69.60873763280375, 103.98728987838945 66.26100693753622, 101.2661330603643 62.86165033009833, 99.04987670504889 59.42702081130229, 97.18770748788633 55.96697236343358, 95.5821170182999 52.48776855165574, 94.16744180228712 48.99358370743052, 92.89796251449518 45.48731688630241, 91.74080461464155 41.971072446216525, 90.67169425625423 38.446442277212626, 89.67226306669657 34.91468356074705, 88.72828977752924 31.376833191048863, 87.8285204196267 27.833783316388338, 86.96385526609826 24.286331934291628, 86.12677412812292 20.735217323046896, 85.74807181896101 19.09581195737963, 87.08360566433117 18.81311301312623, 88.41439084550696 18.52098675492623, 88.82004417694992 20.15801321173752, 89.7253160682567 23.702918804512063, 90.67273255425336 27.242512416257618, 91.67161956370875 30.775739472443348, 92.73337418478029 34.30139742985283, 93.8721727316545 37.81807521793503, 95.10596473616815 41.324065681581516, 96.45789846607511 44.81723695820334, 97.95841191076457 48.294840467714685, 99.64837275058468 51.75321747654658, 101.58390189396367 55.18734056639407, 103.84409847746713 58.59006077636855, 106.54347567084922 61.95086037638867, 109.85286474267403 65.25366419017699, 114.03501651317957 68.47285957336983, 119.50503068699817 71.56576331365132, 126.92536110649377 74.45801271000236, 123.0023172950101 75.26937579660785))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((69.87311957872734 -47.98004175444834, 67.985927170141 -47.612507119776154, 66.8434764583238 -50.05166293017196, 68.82194401690015 -50.43260096792213, 70.83164059153782 -50.77955921941726, 71.78675467908165 -48.316324386003494, 69.87311957872734 -47.98004175444834))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((110.82263776466768 78.5022845963933, 106.09242965866996 79.44694565676548, 95.22207184470815 76.64207930168608, 88.1093789145657 73.55055580381, 83.14551748158908 70.30608257880995, 79.47165410953379 66.9723425661967, 76.61697353310481 63.582220158814344, 74.30908711709687 60.15405330430213, 72.38169400286871 56.698756072998684, 70.72826669503475 53.22319253898303, 69.27766977131228 49.73189186220499, 67.98066418104824 46.22797601867696, 66.80208290785784 42.71368919207378, 65.71610296705467 39.19071377422014, 64.70328157210353 35.66036624408645, 63.74862450532918 32.12372325718347, 62.84033970756925 28.581701918279574, 61.968932764413765 25.035116522508996, 61.83179064627627 24.46480566894963, 63.21770791211382 24.179129646879648, 64.59705271867132 23.881039032838405, 64.7465860897988 24.450192279534036, 65.70402848162772 27.988534538485485, 66.71515469957201 31.52027041479595, 67.79187837284324 35.04415926023211, 68.94907090998507 38.558736457423066, 70.20564792376602 42.06221742698519, 71.58609322705641 45.5523589974247, 73.12273875313115 49.026249428020236, 74.85919858755075 52.479986387166086, 76.85569176720219 55.908168143296734, 79.1975223181154 59.303063455990795, 82.00897149357604 62.65320723771768, 85.47664531499355 65.94092755138821, 89.88934631695695 69.13780603829092, 95.70524013134379 72.1960292181431, 103.65359431606116 75.0315902261571, 114.8205604372557 77.49331252208185, 110.82263776466768 78.5022845963933))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((56.89413079546509 -3.486446418739414, 55.626361933715984 -3.203157552324136, 54.83083826460531 -6.759537364871292, 54.72865451397038 -7.2123487657098595, 56.005626698398494 -7.497590079373925, 57.28433918498811 -7.779161630680199, 57.383682772967504 -7.326075524697261, 58.16269697081248 -3.76803948276342, 56.89413079546509 -3.486446418739414))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((55.5388632743371 -9.585910840863662, 54.2545087956067 -9.2994182491833, 54.021973509719196 -10.313816830905058, 55.310571201411975 -10.60097896186352, 56.60167513638277 -10.88291445468549, 56.8254689413007 -9.867689583967564, 55.5388632743371 -9.585910840863662))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((54.26488303482573 -15.183782102323546, 52.951554222728696 -14.893053218868364, 52.70946357143649 -15.905848364370646, 54.029538332935786 -16.197495571238477, 55.3536342911015 -16.481007118369142, 55.58194234582731 -15.466914083420736, 54.26488303482573 -15.183782102323546))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((53.37709442602766 -18.967976572315912, 52.036072495415574 -18.673552189290554, 51.78523175607498 -19.684941692478166, 53.13486165972756 -19.980485518327967, 54.489681430496425 -20.26582521870754, 54.72297903340509 -19.252760162277625, 53.37709442602766 -18.967976572315912))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((103.40531949751913 80.60932690478735, 99.60840014800475 81.78118925036978, 81.78594744290703 79.60874371674593, 70.59907139759605 76.82940263494189, 63.30742135963304 73.75092817437151, 58.23904386062344 70.51375209014986, 54.50061751681855 67.18445177552955, 51.6038427649652 63.79723403314541, 49.26720050007786 60.37108853203414, 47.319421839544944 56.91726913683214, 45.651097885978615 53.44283204012106, 44.18933953209281 49.952420661476154, 42.88380056411579 46.449227163106876, 41.69858999750968 42.935540180015614, 40.60739695879373 39.4130708235961, 39.59044134297531 35.88315442506633, 38.632502636753166 32.346879389388526, 37.72160735945485 28.80517157368384, 36.84813059507637 25.258850798753368, 36.0041552789739 21.70866955548796, 35.18305471212957 18.155337250793906, 34.379116636612565 14.599540038313403, 33.58730306500407 11.041952232444027, 32.803049816560765 7.483244494294704, 32.022102635082376 3.9240894550443404, 31.240376726297832 0.3651657374099608, 30.45382947288771 -3.192838919055502, 29.658337833550817 -6.749224484689113, 28.8495724673347 -10.303274968111674, 28.022861024985346 -13.854253028949653, 27.173031694303727 -17.401392788648824, 26.29421887056726 -20.943889813086827, 25.379629020369322 -24.48088430771235, 24.421235662937598 -28.01143936355934, 23.409377272020144 -31.53450911220041, 22.443222355588148 -34.6980012489061, 23.993482820322008 -35.019209914874786, 25.55596281834059 -35.32062317893263, 26.40924658488946 -32.14506139237405, 27.314065765208785 -28.610916194139406, 28.182405908836472 -25.07133083290767, 29.021998923639277 -21.52701548364294, 29.83935606218928 -17.978645264378706, 30.640092020228515 -14.426877526052696, 31.429177537693896 -10.872363498514792, 32.21111878846411 -7.315756488876738, 32.990130743278826 -3.757717254902069, 33.77027558546473 -0.1989178480140275, 34.555585939483755 3.3599551874191995, 35.350187137492064 6.918197807841103, 36.15842354834451 10.475084671683888, 36.98499721256927 14.029864042580737, 37.835128136558325 17.58175028370153, 38.71474801911435 21.129912936321695, 39.63074294840712 24.67346094341297, 40.59125948006426 28.21142009254336, 41.606136936834055 31.7427000898792, 42.68745364745979 35.26604822737245, 43.85030595828223 38.77998249558556, 45.11390322165095 42.282694340020335, 46.503147504409675 45.771905490071504, 48.05096553649707 49.24465272228502, 49.80183617342454 52.696956635433615, 51.81726733974002 56.12329747340291, 54.18453697480511 59.51575794458926, 57.031029646657544 62.862570787812736, 60.54837197054788 66.14555376208868, 65.03372901885304 69.33537804835026, 70.95905053731138 72.38255576368961, 79.07452223524841 75.19993888950461, 90.48735038958978 77.63069631785963, 106.35596814924784 79.40631776154045, 103.40531949751913 80.60932690478735))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((101.30454313796389 81.47499287410797, 100.9015470311121 82.7813745231109, 74.88032282673977 81.81515870174923, 56.89420652333932 79.65996451041076, 45.603823061982794 76.8890232917753, 38.53533279377572 73.96165044311796, 42.54621878433909 73.30559022167621, 46.24576270240114 72.57836525898391, 54.09286819081276 75.25342043834725, 65.58533466215658 77.67406116461207, 81.54959017261605 79.4328750651911, 101.60101966243899 80.16871734790847, 101.30454313796389 81.47499287410797))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((38.15998951042626 70.9851344300023, 34.51857067802183 71.56827275999457, 30.419405474169107 68.26382629319916, 27.289736327522995 64.8926571159086, 24.79550158463509 61.47753636828633, 22.73682400914511 58.031697864340615, 20.98788256911913 54.563300896839074, 19.46599338750033 51.0776284404965, 18.114648841255033 47.57826525101318, 16.893954325300292 44.06774721413075, 15.77491595906991 40.547944735675614, 14.735907355608733 37.02029730592347, 13.760408822836462 33.48596191495253, 12.835515787372179 29.945909495863795, 11.95092693253636 26.400989118301418, 11.098239619277818 22.85197119676652, 10.27044411191527 19.299577170725552, 9.461556488761452 15.744499626709363, 8.666355220964823 12.187415113689184, 7.880142915889595 8.628994775682749, 7.098581749941694 5.069910106418947, 6.317546704390911 1.5108374379280445, 5.6028839321111485 -1.7317196097114256, 6.868885454904888 -2.0144335831354563, 8.1353462815014 -2.296169127072754, 8.847509614527496 0.9468299421298073, 9.635352468201825 4.505577809088508, 10.433854879010594 8.063464285369859, 11.247460397832272 11.6197561759998, 12.081018989297862 15.173691792919382, 12.939956646679068 18.724472438641598, 13.830479321565926 22.27125023900886, 14.759842775498857 25.8131102478477, 15.73669159268991 29.34904489552548, 16.77151331305699 32.877917543534934, 17.87726033850024 36.39841015773834, 19.070214432547512 39.908948024621985, 20.371215729299358 43.40758978901342, 21.807448885377422 46.8918646039716, 23.415100091679445 50.35852553139372, 25.243409408003107 53.803166821280385, 27.361016934967687 57.21961223563463, 29.86615879046702 60.59890680408529, 32.90366010945083 63.927569632055246, 36.693528088706294 67.18449318688126, 41.57993297642219 70.33514410045254, 38.15998951042626 70.9851344300023))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((78.2025030649645 81.47871045227096, 78.16401684481768 82.78574745101422, 51.63932097575092 81.95373557433224, 32.94978705971075 79.87440672934564, 21.207508251156263 77.14045361758068, 13.892279752314797 74.23120709393206, 17.947245123296288 73.56553069695444, 21.67807012971684 72.82830007989499, 29.751791706379176 75.47841204783501, 41.587614807976955 77.85492908412901, 57.956361341674516 79.54076020925903, 78.23083721061221 80.17195669843142, 78.2025030649645 81.47871045227096))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((12.948044069415998 70.9625502241172, 9.309979589031169 71.54507635998696, 5.2193834185535755 68.24003882225153, 2.095202320563202 64.86849195379993, -0.3953429946468042 61.453113913499884, -2.451438338388868 58.00709047105401, -4.198480625512197 54.53855168321457, -5.718984903994557 51.0527711183268, -7.069277847069021 47.55332088308116, -8.289159785076821 44.04273102712476, -9.407561710623877 40.52286821443024, -10.446066906466154 36.99516949219306, -11.421164832458 33.460790247957306, -12.345738453315134 29.92070036261474, -13.230073409428783 26.375748222023883, -14.08256084880077 22.826703810267965, -14.910199390302594 19.2742881495658, -15.718966118035851 15.719193588482732, -16.51408859739277 12.162097254710492, -17.08404750374908 9.585297505291944, -15.802949087514124 9.304564219592898, -14.52401717179371 9.019289422523107, -13.93321858713187 11.594457127268173, -13.099819767321916 15.148412278423013, -12.241085012782412 18.699218308751796, -11.350812354352835 22.246027759887323, -10.421753936347002 25.787926210127807, -9.445277315535296 29.323906866443284, -8.410910017069423 32.85283416063395, -7.305719864056809 36.3733915732265, -6.113452573199348 39.88400654417324, -4.8133059112426775 43.38274081072982, -3.378148427146762 46.86712802754694, -1.7718701666241776 50.33392790548811, 0.0546571447225804 53.77874473067243, 2.1698824111659865 57.195420739251574, 4.671824426036268 60.57502051990421, 7.704873753406573 63.90410648276889, 11.488360209349276 67.16164149289672, 16.365329609978815 70.31321844696764, 12.948044069415998 70.9625502241172))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((-33.64507728707609 -54.10816443572948, -35.783774743529946 -53.70283809486782, -36.7241367773595 -55.292506850061706, -34.50522833332427 -55.71045125807943, -32.24002843001465 -56.087665832160994, -31.4655417903039 -54.47495230237739, -33.64507728707609 -54.10816443572948))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((50.57768981986456 81.4726447973365, 50.1085965686511 82.77861396402719, 24.185262164778038 81.78896241689975, 6.325646758515879 79.62042109534988, -4.884680701550196 76.84298067192314, -12.189591030779516 73.7654751368155, -15.795792830404748 71.59244756577245, -12.150874183208552 71.00866951693986, -8.728159667906091 70.35799124478824, -4.533911261315026 72.39608501093936, 3.5938840598483393 75.2121230907367, 15.024788839882035 77.64058811849905, 30.91517453980864 79.41239862184693, 50.922852490129344 80.16667295041883, 50.57768981986456 81.4726447973365))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((-16.91342283089244 67.59214242239325, -20.103969148418436 68.09872858535965, -23.195913292913797 64.72496392172187, -24.164248668514606 63.47207679503324, -21.434091914350397 63.03440349673578, -18.790108101941584 62.54591978508402, -17.611393961471258 63.76471878687099, -13.86544006723335 67.02584761908415, -16.91342283089244 67.59214242239325))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((-32.345802268006835 41.940309607267245, -34.04439088843215 42.252300662509384, -35.119796083567735 38.72829071154145, -35.31303016081837 38.06669986958734, -33.71392190983629 37.76407831471609, -32.128698475748514 37.44011364098995, -31.907148518913164 38.09857552057442, -30.664849580692586 41.60362691483242, -32.345802268006835 41.940309607267245))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((-43.26251801115717 -1.022976210970775, -44.5278072302956 -0.7406082540140094, -45.316686998965466 -4.298185257355732, -46.11582786756351 -7.853922258262709, -46.92964895232032 -11.407097674645039, -47.762960726280355 -14.956966449907178, -48.62112996334837 -18.502752107216303, -49.51028240305507 -22.04363458883181, -50.437558238475326 -25.57873289419009, -51.41144345123607 -29.107080165410135, -52.442210163478606 -32.62758820190599, -52.77031615176915 -33.701352749216085, -51.23843569069589 -34.020174068544755, -49.694992048957445 -34.31993040097113, -49.40525534866459 -33.242062852206104, -48.487274967849245 -29.709761519346362, -47.608490568966246 -26.17178845079565, -46.760708346092024 -22.628869396801868, -45.937076806555524 -19.081688242030918, -45.13173210125967 -15.530906390191532, -44.33952991876931 -11.977176035344177, -43.55583623326062 -8.421149133913373, -42.776357704310534 -4.863483624770246, -41.996995844640196 -1.3048476461967256, -43.26251801115717 -1.022976210970775))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((-57.26763026114445 -50.909834042631246, -59.26521713682418 -50.52604325023643, -60.537437390934414 -52.951834988476094, -58.43428910463935 -53.35165670493148, -56.29257695590499 -53.713929289147245, -55.237751581268824 -51.25908679088823, -57.26763026114445 -50.909834042631246))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((24.79953578613409 81.46812869865468, 24.22493982504518 82.77330563437685, -1.5379072447912636 81.74642129321153, -19.196173732124233 79.55681679436105, -30.27979579589842 76.76912447944481, -37.513068900992494 73.68638860507767, -42.54738424965109 70.44683304912454, -46.264784675212326 67.11608616483761, -49.14786436297207 63.727923205291866, -51.43823347081264 60.36111721174595, -48.948153705670386 59.95634588761378, -46.522235728252944 59.50598771010842, -43.73206124485346 62.795092176741484, -40.23086229388757 66.07961564528112, -35.76913467797309 69.27173597443404, -29.879410256545455 72.3225108710932, -21.818293165059806 75.14581819749027, -10.485286793211403 77.58667092832793, 5.286793043734197 79.3790917031179, 25.222468813855443 80.16274099970052, 24.79953578613409 81.46812869865468))",Sentinel 2A
2023-09-11,2023-09-11,"POLYGON ((-52.91833917707399 53.16081293372428, -55.015428500503255 53.51615747752897, -56.48094611753811 50.026044813544964, -57.78935657698688 46.523093817301884, -57.82580484567938 46.420055176549745, -56.00569908706048 46.09572672368876, -54.20830263985889 45.74295966269844, -54.16533126159352 45.84519782939026, -52.61374956549506 49.317560408661514, -50.85802091305084 52.76938187767728, -52.91833917707399 53.16081293372428))",Sentinel 2A
